location,state,pixels,region,near_location,mean_discharge_m3_s,low_discharge_m3_s,gradient_m_per_km,evidence,river_level,tropical,seasonal,x,y,ocean_connected
pp_nav_00327,navigable,10,east_siberia_region,sanyyakhtakh,7156.7185,767.7535,0.7048975408652534,physical_screen,4,False,True,13331.5,1153.0,False
pp_nav_00328,navigable,19,east_siberia_region,marxa,7150.332,766.988,0.0,physical_screen,4,False,True,13278.727272727272,1154.7272727272727,False
pp_nav_00329,navigable,81,east_siberia_region,balagannakh,5205.64,641.1405,0.34247283935546874,physical_screen,5,False,True,13184.875,1166.7916666666667,False
pp_nav_00330,improvable,79,west_siberia_region,tinnaya,4678.688,599.893,1.4171905517578125,physical_screen,4,False,True,13010.229166666666,1169.2708333333333,False
pp_nav_00331,navigable,75,east_siberia_region,eldikan,4110.739,109.115,0.0,physical_screen,4,False,True,13819.770833333334,1167.4375,False
pp_nav_00332,improvable,76,west_siberia_region,sulomay,8652.607,2519.169,0.1435314178466797,bounded_native_gap;physical_screen,5,False,False,11795.6875,1173.6875,False
pp_nav_00333,navigable,74,west_siberia_region,khamra,4351.516,592.783,0.4552176320386475,physical_screen,4,False,True,12887.1875,1177.6875,False
pp_nav_00334,navigable,77,west_siberia_region,upper_ob,5185.726,2154.77,0.071783447265625,physical_screen,4,False,False,11264.625,1177.9791666666667,False
pp_nav_00335,navigable,27,east_siberia_region,eldikan,4115.234,109.186,0.04247196673913102,physical_screen,4,False,True,13839.75,1170.625,False
pp_nav_00336,navigable,79,alaska_region,klewi,3442.3925,2026.8980000000001,0.005435408012330968,physical_screen,4,False,False,2570.1666666666665,1176.1666666666667,False
pp_nav_00337,navigable,82,east_siberia_region,yunkyur,5188.469,642.764,0.132977294921875,physical_screen,4,False,True,13156.291666666666,1177.0833333333333,False
pp_nav_00338,barrier,13,east_siberia_region,olekma,1905.652,124.658,8.831465031901947,physical_screen,5,False,True,13189.888888888889,1176.3333333333333,False
pp_nav_00339,navigable,30,alaska_region,iiq,1574.718,783.724,0.0,physical_screen,3,False,False,293.3125,1181.1875,True
pp_nav_00340,navigable,30,east_siberia_region,ust_maia,2913.225,75.301,0.0,physical_screen,4,False,True,13800.75,1180.25,False
pp_nav_00341,navigable,76,west_siberia_region,yukonda,2568.4965,1461.5895,0.0,physical_screen,4,False,False,10867.791666666666,1187.125,False
pp_nav_00342,barrier,79,alaska_region,ford_liard,1763.902,403.376,0.48678741455078123,bounded_native_gap;physical_screen,5,False,False,2057.4166666666665,1188.2916666666667,False
pp_nav_00343,navigable,73,east_siberia_region,daban,5137.135,630.8515,0.032464599609375,physical_screen,4,False,True,13122.729166666666,1186.2708333333333,False
pp_nav_00344,navigable,19,alaska_region,iiq,1571.652,784.544,0.0,physical_screen,1,False,False,298.92857142857144,1184.4285714285713,True
pp_nav_00345,navigable,76,west_siberia_region,patom,5063.747,630.265,0.1075103759765625,physical_screen,4,False,True,13032.041666666666,1195.4583333333333,False
pp_nav_00346,navigable,79,west_siberia_region,tis_reka,8189.347,2366.948,0.17969322204589844,physical_screen,5,False,False,11815.8125,1197.6875,False
pp_nav_00347,navigable,76,scandinavian_region,kongsvinger,603.095,136.519,0.2564940185093969,physical_screen,3,False,False,8202.791666666666,1200.125,False
pp_nav_00348,navigable,80,west_siberia_region,upper_ob,5144.874,2138.0235000000002,0.218609619140625,bounded_native_gap;physical_screen,4,False,False,11283.958333333334,1196.125,False
pp_nav_00349,navigable,79,alaska_region,klewi,3437.881,2014.429,0.004388427734375,physical_screen,4,False,False,2593.5833333333335,1197.0416666666667,False
pp_nav_00350,navigable,71,west_siberia_region,khamra,4311.449,599.949,0.0,physical_screen,4,False,True,12862.854166666666,1201.3541666666667,False
pp_nav_00351,navigable,82,west_siberia_region,yukonda,2556.421,1470.26,0.2478798793015539,physical_screen,4,False,False,10868.166666666666,1209.1666666666667,False
pp_nav_00352,navigable,77,alaska_region,ozanna,682.543,120.44,0.0,physical_screen,3,False,False,1870.8333333333333,1202.625,False
pp_nav_00353,improvable,78,east_siberia_region,daban,5129.5205,637.063,1.0058685302734376,physical_screen,4,False,True,13094.895833333334,1206.3958333333333,False
pp_nav_00354,improvable,80,russian_region,neva,2553.242,2130.543,0.4810587673747669,physical_screen,4,False,False,9080.104166666666,1208.4791666666667,False
pp_nav_00355,improvable,50,alaska_region,ozanna,569.812,105.321,0.74041748046875,bounded_native_gap;physical_screen,5,False,False,1849.1333333333334,1207.1333333333334,False
pp_nav_00356,improvable,70,alaska_region,ford_liard,1724.416,394.852,0.4236707463558337,bounded_native_gap;physical_screen,5,False,False,2047.1041666666667,1220.1041666666667,False
pp_nav_00357,barrier,82,alaska_region,ozanna,689.6865,122.4645,2.51739501953125,physical_screen,3,False,False,1891.0625,1217.1458333333333,False
pp_nav_00358,navigable,78,ural_region,solikamsk,835.9325,229.4305,0.12314095993170092,physical_screen,3,False,False,10266.583333333334,1220.0416666666667,False
pp_nav_00359,navigable,81,west_siberia_region,macha,5115.331,637.795,0.0,physical_screen,4,False,True,13061.270833333334,1214.2291666666667,False
pp_nav_00360,navigable,81,alaska_region,tethul,3434.65,2008.121,0.19481403145165618,physical_screen,4,False,False,2612.625,1222.75,False
pp_nav_00361,navigable,77,west_siberia_region,upper_ob,5095.0545,2139.9750000000004,0.0,bounded_native_gap;physical_screen,4,False,False,11296.166666666666,1222.6666666666667,False
pp_nav_00362,improvable,22,russian_region,neva,2553.242,2130.543,0.5723828315734864,mouth_alignment_snap;physical_screen,3,False,False,9073.2,1213.7333333333333,True
pp_nav_00363,navigable,45,west_siberia_region,nazimovo,8166.668,2364.033,0.057483673095703125,physical_screen,5,False,False,11820.444444444445,1219.6296296296296,False
pp_nav_00364,barrier,80,west_siberia_region,khamra,4295.126,614.9545,0.0,bounded_native_gap;physical_screen,4,False,True,12835.229166666666,1220.8541666666667,False
pp_nav_00365,navigable,76,west_siberia_region,tis_reka,8155.1145,2364.158,0.0,physical_screen,5,False,False,11830.020833333334,1230.1041666666667,False
pp_nav_00366,improvable,76,scandinavian_region,moss,635.524,152.087,1.097397635289146,physical_screen,3,False,False,8198.770833333334,1231.8958333333333,False
pp_nav_00367,improvable,79,alaska_region,ford_liard,1232.577,199.664,1.1374637526474887,physical_screen,3,False,False,2025.7708333333333,1222.3958333333333,False
pp_nav_00368,navigable,77,west_siberia_region,yukonda,2551.378,1481.501,0.0,physical_screen,4,False,False,10844.604166666666,1227.5208333333333,False
pp_nav_00369,improvable,11,west_siberia_region,macha,5120.654,636.438,1.8199462160541817,physical_screen,4,False,True,13080.857142857143,1219.857142857143,False
pp_nav_00370,improvable,81,alaska_region,tsay_iona,1056.624,174.203,0.66253662109375,physical_screen,5,False,False,1919.875,1228.6041666666667,False
pp_nav_00371,navigable,32,alaska_region,ford_liard,1225.208,198.827,0.0,physical_screen,3,False,False,2009.15,1233.65,False
pp_nav_00372,navigable,71,west_siberia_region,peledui,2377.7664999999997,343.018,0.22191185190194296,physical_screen,5,False,True,12817.375,1239.2916666666667,False
pp_nav_00373,navigable,19,alaska_region,ford_liard,1308.193,206.493,0.27008056640625,physical_screen,3,False,False,2038.3333333333333,1233.1666666666667,False
pp_nav_00374,navigable,75,alaska_region,akokpaq,614.4265,354.9815,0.2543186187744141,physical_screen,3,False,False,524.8958333333334,1242.3958333333333,True
pp_nav_00375,navigable,75,russian_region,lyuban,625.153,289.513,0.01681536879253931,physical_screen,3,False,False,9143.291666666666,1248.0,False
pp_nav_00376,improvable,80,west_siberia_region,upper_ob,5097.186,2138.0389999999998,0.0,bounded_native_gap;physical_screen,5,False,False,11319.958333333334,1239.4791666666667,False
pp_nav_00377,navigable,82,alaska_region,tsay_iona,1107.609,186.728,0.0,physical_screen,3,False,False,1951.625,1240.875,False
pp_nav_00378,navigable,78,ural_region,usolye,932.946,249.009,0.0,physical_screen,5,False,False,10264.354166666666,1246.875,False
pp_nav_00379,navigable,41,west_siberia_region,turtas,2372.379,1325.003,0.06635021274971888,physical_screen,4,False,False,10829.0,1241.44,False
pp_nav_00380,navigable,29,alaska_region,tethul,3427.003,1998.348,0.0,physical_screen,4,False,False,2615.3888888888887,1248.0,False
pp_nav_00381,navigable,64,west_siberia_region,upper_ob,4834.087,1901.167,0.00634717903872939,physical_screen,4,False,False,11341.461538461539,1248.5897435897436,False
pp_nav_00382,navigable,81,alaska_region,tsay_iona,1125.2604999999999,188.5755,0.0,physical_screen,3,False,False,1987.9166666666667,1249.4583333333333,False
pp_nav_00383,navigable,74,west_siberia_region,witym,2352.474,338.257,0.0,physical_screen,4,False,True,12820.645833333334,1259.8541666666667,False
pp_nav_00384,navigable,11,alaska_region,tsay_iona,1114.301,187.5,0.0,physical_screen,3,False,False,1969.2857142857142,1245.7142857142858,False
pp_nav_00385,navigable,80,west_siberia_region,kiya,8079.347,2416.6085000000003,0.16090506940087995,physical_screen,5,False,False,11850.395833333334,1257.1041666666667,False
pp_nav_00386,improvable,82,alaska_region,yaakwdaat,802.999,94.601,0.9412783622741699,physical_screen,3,False,True,1391.6304347826087,1256.3478260869565,False
pp_nav_00387,navigable,33,scandinavian_region,moss,652.909,169.474,0.07813549041748047,physical_screen,3,False,False,8192.952380952382,1253.952380952381,False
pp_nav_00388,navigable,76,west_siberia_region,turtas,2370.828,1315.071,0.0,physical_screen,4,False,False,10824.041666666666,1260.625,False
pp_nav_00389,navigable,77,west_siberia_region,vitim,1552.57,226.039,0.0,physical_screen,3,False,True,12796.4375,1256.6041666666667,False
pp_nav_00390,navigable,82,alaska_region,aguyaq,699.203,415.761,0.13915957925642647,physical_screen,3,False,False,506.7083333333333,1270.0833333333333,True
pp_nav_00391,navigable,78,alaska_region,kai_theli_ke_hot_inne,3423.201,1962.718,0.18187277184832706,physical_screen,5,False,False,2616.3958333333335,1267.875,False
pp_nav_00392,navigable,82,ural_region,yusva,981.802,261.071,0.0,bounded_native_gap;physical_screen,3,False,False,10249.291666666666,1274.6666666666667,False
pp_nav_00393,improvable,70,west_siberia_region,upper_ob,4622.955,1659.103,0.0,bounded_native_gap;physical_screen,5,False,False,11368.975609756097,1264.0243902439024,False
pp_nav_00394,navigable,74,west_siberia_region,yukte,1540.703,222.109,0.3497222900390625,physical_screen,3,False,True,12769.645833333334,1270.1458333333333,False
pp_nav_00395,navigable,61,alaska_region,aguyaq,714.533,436.201,0.21576201915740967,physical_screen,5,False,False,486.390243902439,1273.9512195121952,True
pp_nav_00396,navigable,74,russian_region,chudovo,601.388,278.623,0.035265009024754955,physical_screen,3,False,False,9131.791666666666,1280.2916666666667,False
pp_nav_00397,navigable,81,west_siberia_region,kamensk,7780.389,2396.535,0.24443620459231286,bounded_native_gap;physical_screen,5,False,False,11872.083333333334,1280.1666666666667,False
pp_nav_00398,improvable,79,alaska_region,mikkwa,2151.925,771.018,1.2237566251355876,physical_screen,4,False,False,2541.375,1281.3333333333333,False
pp_nav_00399,navigable,78,alaska_region,kai_theli_ke_hot_inne,2214.317,800.42,0.0,physical_screen,4,False,False,2594.2708333333335,1275.7708333333333,False
pp_nav_00400,navigable,19,west_siberia_region,turtas,2333.956,1273.267,0.0,physical_screen,4,False,False,10825.25,1272.4166666666667,False
pp_nav_00401,navigable,76,west_siberia_region,qashliq,2248.755,1172.297,0.01425216884565451,physical_screen,4,False,False,10818.375,1284.375,False
pp_nav_00402,navigable,81,west_siberia_region,witym,2316.423,331.705,0.32264556884765627,physical_screen,4,False,True,12828.270833333334,1283.9375,False
pp_nav_00403,navigable,11,alaska_region,kai_theli_ke_hot_inne,2224.997,817.703,0.18187277184832706,physical_screen,4,False,False,2608.8571428571427,1278.857142857143,False
pp_nav_00404,navigable,82,west_siberia_region,kezhma,3540.28,1481.7595000000001,0.2350860595703125,physical_screen,4,False,False,12293.833333333334,1281.0,False
pp_nav_00405,navigable,85,west_siberia_region,kezhma,3530.125,1511.782,0.02554931640625,physical_screen,4,False,False,12332.479166666666,1278.6875,False
pp_nav_00406,improvable,79,west_siberia_region,yukte,1497.5595,217.69,0.4285858154296875,physical_screen,3,False,True,12747.458333333334,1291.2083333333333,False
pp_nav_00407,navigable,79,alaska_region,mikkwa,2148.673,757.428,0.045831001303771796,physical_screen,4,False,False,2517.2916666666665,1294.9583333333333,False
pp_nav_00408,improvable,78,west_siberia_region,kamensk,7758.867,2418.0265,0.19425319282202164,bounded_native_gap;physical_screen,4,False,False,11882.541666666666,1302.625,False
pp_nav_00409,navigable,84,west_siberia_region,lower_angara,3473.721,1564.715,0.0,physical_screen,4,False,False,12368.604166666666,1308.8958333333333,False
pp_nav_00410,navigable,78,west_siberia_region,qashliq,2253.242,1171.22,0.13695728712944408,physical_screen,4,False,False,10810.104166666666,1306.0208333333333,False
pp_nav_00411,navigable,78,west_siberia_region,upper_angara,3550.991,1445.639,0.12307896826661811,physical_screen,4,False,False,12269.5625,1303.4375,False
pp_nav_00412,navigable,76,ural_region,dobryanka,1187.501,295.469,0.0,physical_screen,3,False,False,10250.1875,1308.2708333333333,False
pp_nav_00413,navigable,78,west_siberia_region,yarkino,3624.231,1465.296,0.0,bounded_native_gap;physical_screen,4,False,False,12197.3125,1298.6041666666667,False
pp_nav_00414,navigable,55,russian_region,chudovo,587.9715,275.698,0.0,physical_screen,5,False,False,9116.888888888889,1306.5,False
pp_nav_00415,navigable,79,alaska_region,mikkwa,2145.746,749.094,0.0,physical_screen,4,False,False,2484.5,1305.0,False
pp_nav_00416,navigable,86,west_siberia_region,yukte,1477.6905000000002,211.5775,0.0,physical_screen,3,False,True,12720.479166666666,1300.5625,False
pp_nav_00417,navigable,82,west_siberia_region,upper_angara,3608.7439999999997,1457.581,0.157763671875,physical_screen,4,False,False,12228.895833333334,1309.6041666666667,False
pp_nav_00418,navigable,15,west_siberia_region,kolpashevo,578.732,337.534,0.018043485760150604,physical_screen,3,False,False,11443.625,1304.875,False
pp_nav_00419,barrier,75,west_siberia_region,nikolsky_pogost,1400.466,196.294,0.0,bounded_native_gap;physical_screen,3,False,True,12690.354166666666,1310.9375,False
pp_nav_00420,navigable,86,west_siberia_region,yarkino,3744.011,1504.051,0.0,physical_screen,4,False,False,12168.979166666666,1314.6458333333333,False
pp_nav_00421,improvable,79,west_siberia_region,kamenka,3948.06,1624.396,0.3753518890662552,bounded_native_gap;physical_screen,5,False,False,12055.5625,1310.1666666666667,False
pp_nav_00422,navigable,86,west_siberia_region,kamenka,3882.25,1585.976,0.0,bounded_native_gap;physical_screen,4,False,False,12091.625,1312.9583333333333,False
pp_nav_00423,navigable,80,west_siberia_region,kolpashevo,4064.504,1009.686,0.09363050028289008,bounded_native_gap;physical_screen,5,False,False,11446.020833333334,1319.1041666666667,False
pp_nav_00424,improvable,40,canada_region,kangiqsualujjuaq,718.705,328.241,0.4131926536560059,physical_screen,3,False,False,4683.304347826087,1319.5217391304348,True
pp_nav_00425,navigable,31,west_siberia_region,kolpashevo,551.65,326.51,0.112139892578125,physical_screen,3,False,False,11458.888888888889,1316.388888888889,False
pp_nav_00426,navigable,79,alaska_region,wabasca,2017.7545,581.4045000000001,0.29947257287496926,physical_screen,4,False,False,2411.6041666666665,1317.5208333333333,False
pp_nav_00427,improvable,81,west_siberia_region,kamensk,7665.4215,2397.297,0.5239364624023437,physical_screen,4,False,False,11900.645833333334,1327.6041666666667,False
pp_nav_00428,improvable,83,alaska_region,mikkwa,2121.091,718.263,0.4969162148062181,bounded_native_gap;physical_screen,4,False,False,2452.6458333333335,1319.6875,False
pp_nav_00429,navigable,77,west_siberia_region,qashliq,2272.299,1166.634,0.1074718521435548,physical_screen,5,False,False,10797.229166666666,1327.75,False
pp_nav_00430,navigable,77,west_siberia_region,motygino,4009.278,1657.484,0.0,physical_screen,4,False,False,12025.541666666666,1324.0416666666667,False
pp_nav_00431,navigable,13,alaska_region,wabasca,2027.01,594.6,0.24147574324357704,physical_screen,4,False,False,2431.1111111111113,1317.888888888889,False
pp_nav_00432,improvable,88,west_siberia_region,yarkino,3757.653,1514.72,1.987835693359375,physical_screen,4,False,False,12127.6,1318.42,False
pp_nav_00433,navigable,78,alaska_region,athabasca,693.168,515.741,0.11351735168675364,physical_screen,3,False,False,2616.0625,1334.2708333333333,False
pp_nav_00434,improvable,59,west_siberia_region,upper_angara,3604.603,1477.097,1.2425199570205108,bounded_native_gap;physical_screen,4,False,False,12254.028571428571,1323.2857142857142,False
pp_nav_00435,improvable,77,ural_region,chyormoz,1189.572,297.811,0.000152587890625,bounded_native_gap;physical_screen,5,False,False,10254.458333333334,1331.5416666666667,False
pp_nav_00436,navigable,80,west_siberia_region,kolpashevo,3659.531,683.644,0.162260560418429,physical_screen,4,False,False,11467.25,1331.0416666666667,False
pp_nav_00437,navigable,78,alaska_region,wabasca,2009.055,570.085,0.0,physical_screen,4,False,False,2384.7083333333335,1327.7083333333333,False
pp_nav_00438,navigable,78,ural_region,koksharov,530.257,83.059,0.1258268953650769,physical_screen,3,False,False,9892.375,1333.9583333333333,False
pp_nav_00439,navigable,75,west_siberia_region,nikolsky_pogost,1254.867,161.018,0.0,physical_screen,5,False,True,12670.083333333334,1330.8333333333333,False
pp_nav_00440,barrier,80,canada_region,imaapik,618.996,313.41,0.6929512824109831,bounded_native_gap;physical_screen,5,False,False,4696.354166666667,1339.1875,False
pp_nav_00441,improvable,76,west_siberia_region,lower_angara,3439.4475,1566.6345000000001,1.4195465087890624,physical_screen,4,False,False,12367.020833333334,1346.5208333333333,False
pp_nav_00442,improvable,74,west_siberia_region,nikolsky_pogost,1157.3325,147.072,1.2635331308096818,physical_screen,3,False,True,12642.5625,1341.0625,False
pp_nav_00443,barrier,77,east_siberia_region,kyakhtinskii,1857.466,267.924,2.255975341796875,physical_screen,3,False,True,12848.791666666666,1338.9166666666667,False
pp_nav_00444,navigable,38,alaska_region,wabasca,2008.429,569.265,0.0,physical_screen,4,False,False,2379.7391304347825,1338.9565217391305,False
pp_nav_00445,navigable,81,west_siberia_region,kamensk,4823.839,1988.929,0.22918966235805283,physical_screen,4,False,False,11940.541666666666,1338.5416666666667,False
pp_nav_00446,navigable,78,west_siberia_region,qashliq,1396.328,593.878,0.039347076416015626,physical_screen,3,False,False,10814.020833333334,1342.5625,False
pp_nav_00447,navigable,85,west_siberia_region,motygino,4021.175,1667.123,0.3362839030939645,physical_screen,4,False,False,11995.458333333334,1338.3333333333333,False
pp_nav_00448,improvable,75,west_siberia_region,kamensk,3087.639,331.197,0.4544121673113969,physical_screen,5,False,True,11924.375,1343.625,False
pp_nav_00449,navigable,82,west_siberia_region,motygino,750.583,105.655,0.0,physical_screen,5,False,True,11971.583333333334,1344.0625,False
pp_nav_00450,navigable,82,west_siberia_region,tobolsk,928.138,544.949,0.006554443910484536,physical_screen,3,False,False,10786.979166666666,1351.3541666666667,False
pp_nav_00451,navigable,81,west_siberia_region,kolpashevo,3570.151,621.042,0.08680495024142514,physical_screen,4,False,False,11483.854166666666,1356.4791666666667,False
pp_nav_00452,navigable,24,canada_region,qikirtajuaq,511.714,318.483,0.5577846884727479,physical_screen,3,False,False,4606.8125,1347.9375,True
pp_nav_00453,navigable,75,ural_region,verkhoshizhemye,541.605,84.101,0.0,physical_screen,3,False,False,9900.041666666666,1352.75,False
pp_nav_00454,navigable,78,ural_region,nytva,1639.5439999999999,372.66049999999996,0.0,physical_screen,3,False,False,10225.541666666666,1349.5833333333333,False
pp_nav_00455,improvable,76,scandinavian_region,konghalla,602.7335,542.4945,0.4182264290436428,physical_screen,3,False,False,8240.645833333334,1354.1458333333333,True
pp_nav_00456,navigable,82,west_siberia_region,siberia_abalak,1346.133,527.529,0.0,physical_screen,3,False,False,10841.208333333334,1347.25,False
pp_nav_00457,navigable,53,canada_region,kuujjuaq,1886.269,1138.593,0.18732109069824218,mouth_alignment_snap;physical_screen,3,False,False,4564.666666666667,1348.3666666666666,True
pp_nav_00458,improvable,34,ural_region,nytva,1633.718,370.918,0.9667254884495223,physical_screen,3,False,False,10243.8,1347.3,False
pp_nav_00459,navigable,81,west_siberia_region,siberia_abalak,1327.592,523.916,0.0,physical_screen,3,False,False,10875.333333333334,1349.8333333333333,False
pp_nav_00460,navigable,76,alaska_region,athabasca,683.041,505.302,0.0,physical_screen,3,False,False,2615.8541666666665,1367.0208333333333,False
pp_nav_00461,navigable,77,west_siberia_region,siberia_abalak,1342.713,526.3335,0.1080474853515625,bounded_native_gap;physical_screen,1,False,False,10850.833333333334,1355.2083333333333,False
pp_nav_00462,navigable,9,west_siberia_region,siberia_abalak,1341.225,525.832,0.0,physical_screen,3,False,False,10858.0,1351.0,False
pp_nav_00463,navigable,81,east_siberia_region,kyakhtinskii,1802.54,264.116,0.315875244140625,bounded_native_gap;physical_screen,3,False,True,12870.541666666666,1358.875,False
pp_nav_00464,navigable,74,canada_region,koskoak,1882.1835,1144.243,0.050894050792671786,physical_screen,3,False,False,4536.458333333333,1361.9583333333333,False
pp_nav_00465,navigable,78,west_siberia_region,siberia_abalak,1315.897,515.512,0.07685470581054688,physical_screen,3,False,False,10895.1875,1357.4166666666667,False
pp_nav_00466,improvable,83,west_siberia_region,taseyevo,3082.327,329.737,0.4618896484375,physical_screen,4,False,True,11936.75,1369.4166666666667,False
pp_nav_00467,improvable,81,alaska_region,wabasca,1996.344,554.804,0.798138427734375,physical_screen,4,False,False,2358.2916666666665,1365.2916666666667,False
pp_nav_00468,navigable,80,canada_region,imaapik,597.199,308.097,0.0,physical_screen,3,False,False,4705.9375,1367.1041666666667,False
pp_nav_00469,navigable,29,west_siberia_region,vagay,1395.53,595.688,0.057674407958984375,physical_screen,1,False,False,10823.21052631579,1354.578947368421,False
pp_nav_00470,navigable,71,west_siberia_region,siberia_abalak,1327.539,523.7,0.0,physical_screen,1,False,False,10875.84090909091,1356.1136363636363,False
pp_nav_00471,navigable,55,west_siberia_region,nikolsky_pogost,1113.705,141.137,0.0,physical_screen,3,False,True,12622.484848484848,1360.6969696969697,False
pp_nav_00472,navigable,78,east_siberia_region,kyakhtinskii,1466.112,230.186,0.0,physical_screen,3,False,False,12902.145833333334,1359.0208333333333,False
pp_nav_00473,navigable,84,west_siberia_region,pashino,740.047,103.2475,0.15226688041857533,physical_screen,3,False,True,11994.833333333334,1363.4166666666667,False
pp_nav_00474,navigable,79,ural_region,nytva,1657.295,377.066,0.06449293693820217,physical_screen,3,False,False,10208.583333333334,1362.4166666666667,False
pp_nav_00475,navigable,58,west_siberia_region,tobolsk,925.049,536.571,0.045481109619140626,physical_screen,3,False,False,10763.861111111111,1360.4166666666667,False
pp_nav_00476,navigable,81,west_siberia_region,molchanovo,784.04,171.62349999999998,0.124688720703125,physical_screen,3,False,False,11542.6875,1360.8125,False
pp_nav_00477,navigable,82,east_siberia_region,kyakhtinskii,1312.655,205.902,0.2667136702463595,physical_screen,3,False,False,12929.958333333334,1367.0,False
pp_nav_00478,improvable,17,scandinavian_region,konghalla,603.677,546.891,0.40302743911743166,mouth_alignment_snap;physical_screen,3,False,False,8230.363636363636,1361.4545454545455,True
pp_nav_00479,navigable,78,west_siberia_region,molchanovo,779.312,162.767,0.11443328857421875,physical_screen,3,False,False,11572.3125,1365.1041666666667,False
pp_nav_00480,improvable,82,west_siberia_region,ust_ishim,1311.789,506.16700000000003,0.0,bounded_native_gap;physical_screen,5,False,False,10923.354166666666,1366.1875,False
pp_nav_00481,navigable,80,west_siberia_region,molchanovo,786.972,174.895,0.09347991943359375,physical_screen,5,False,False,11514.208333333334,1366.0416666666667,False
pp_nav_00482,navigable,77,russian_region,yaroslavl,1023.8699999999999,524.9590000000001,0.05296630859375,physical_screen,3,False,False,9505.729166666666,1375.3125,False
pp_nav_00483,navigable,82,russian_region,kostroma,1047.041,538.883,0.11526358508629173,physical_screen,5,False,False,9540.8125,1366.625,False
pp_nav_00484,improvable,78,ural_region,verkhoshizhemye,553.346,84.799,0.16765060424804687,bounded_native_gap;physical_screen,3,False,False,9917.708333333334,1373.0833333333333,False
pp_nav_00485,improvable,62,west_siberia_region,educhanka,3110.098,1357.406,0.0,bounded_native_gap;physical_screen,4,False,False,12354.577777777778,1380.5777777777778,False
pp_nav_00486,navigable,47,west_siberia_region,pashino,696.341,90.594,0.0,physical_screen,3,False,True,12023.62962962963,1367.4444444444443,False
pp_nav_00487,navigable,84,west_siberia_region,ust_ishim,1091.393,349.576,0.0,physical_screen,3,False,False,10952.583333333334,1375.3333333333333,False
pp_nav_00488,navigable,20,west_siberia_region,molchanovo,3568.501,617.149,0.0,physical_screen,4,False,False,11498.333333333334,1371.0,False
pp_nav_00489,navigable,80,russian_region,yaroslavl,1046.173,537.931,0.04669599969778478,physical_screen,3,False,False,9535.645833333334,1374.4375,False
pp_nav_00490,improvable,78,canada_region,kasuswapaskau,562.115,177.173,0.9373442547826545,bounded_native_gap;physical_screen,5,False,False,4508.25,1377.3333333333333,False
pp_nav_00491,navigable,79,russian_region,kostroma,1160.526,587.219,0.18007659912109375,physical_screen,3,False,False,9563.083333333334,1383.7708333333333,False
pp_nav_00492,navigable,81,ural_region,okhannoye,1677.206,381.877,0.0128631591796875,physical_screen,3,False,False,10216.104166666666,1385.5208333333333,False
pp_nav_00493,navigable,87,west_siberia_region,pervomayskoye,671.727,112.778,0.11183597981528676,physical_screen,3,False,False,11596.458333333334,1385.0416666666667,False
pp_nav_00494,navigable,28,russian_region,yaroslavl,1040.27,532.413,0.0,physical_screen,3,False,False,9519.888888888889,1376.388888888889,False
pp_nav_00495,navigable,81,west_siberia_region,molchanovo,2793.842,437.612,0.11672339861365295,physical_screen,4,False,False,11511.958333333334,1388.75,False
pp_nav_00496,improvable,79,canada_region,koskoak,1272.423,961.499,0.5827499389648437,physical_screen,3,False,False,4532.604166666667,1389.7708333333333,False
pp_nav_00497,navigable,56,canada_region,kasuswapaskau,512.216,162.882,0.0,physical_screen,3,False,False,4481.710526315789,1384.2105263157894,False
pp_nav_00498,improvable,78,alaska_region,wabasca,1981.9475,537.2695,0.9625191979172297,physical_screen,3,False,False,2359.8958333333335,1387.1875,False
pp_nav_00499,improvable,80,ural_region,nikolsky,625.575,101.594,0.9972690243657796,physical_screen,3,False,False,9939.75,1386.4583333333333,False
pp_nav_00500,navigable,78,west_siberia_region,ust_ishim,1086.7085,348.221,0.07789805518634402,physical_screen,3,False,False,10980.25,1380.9583333333333,False
pp_nav_00501,barrier,67,canada_region,siimitalik,508.106,288.226,2.082940673828125,bounded_native_gap;physical_screen,3,False,False,4715.704545454545,1393.75,False
pp_nav_00502,navigable,27,russian_region,sol_velikaya,1039.584,530.624,0.0,physical_screen,3,False,False,9516.066666666668,1386.0666666666666,False
pp_nav_00503,navigable,19,east_siberia_region,bodaybo,1285.199,202.681,0.0,physical_screen,3,False,False,12940.75,1385.5833333333333,False
pp_nav_00504,navigable,78,east_siberia_region,amalyk,1182.085,190.132,0.338818359375,physical_screen,3,False,False,12991.645833333334,1399.6041666666667,False
pp_nav_00505,navigable,77,alaska_region,thilane_hot_ine,667.182,488.762,0.0,physical_screen,3,False,False,2607.5,1401.0833333333333,False
pp_nav_00506,navigable,82,west_siberia_region,ust_ishim,1029.62,307.567,0.0778451825055479,physical_screen,3,False,False,11008.1875,1389.1875,False
pp_nav_00507,improvable,80,russian_region,kostroma,1167.744,592.164,0.3609465801768563,physical_screen,3,False,False,9589.6875,1388.6041666666667,False
pp_nav_00508,navigable,82,russian_region,ostrovskoye,1190.178,600.808,0.0,physical_screen,3,False,False,9624.5,1389.8333333333333,False
pp_nav_00509,improvable,77,west_siberia_region,taseyevo,3080.312,325.237,1.120965576171875,physical_screen,4,False,True,11940.8125,1404.1458333333333,False
pp_nav_00510,improvable,80,russian_region,yakovlevskoye_bolshoye,1167.046,591.563,0.3609465801768563,physical_screen,3,False,False,9585.041666666666,1394.25,False
